"subject" "activity" "timeBodyaccelerometer-mean()-X" "timeBodyaccelerometer-mean()-Y" "timeBodyaccelerometer-mean()-Z" "timeBodyaccelerometer-std()-X" "timeBodyaccelerometer-std()-Y" "timeBodyaccelerometer-std()-Z" "timeGravityaccelerometer-mean()-X" "timeGravityaccelerometer-mean()-Y" "timeGravityaccelerometer-mean()-Z" "timeGravityaccelerometer-std()-X" "timeGravityaccelerometer-std()-Y" "timeGravityaccelerometer-std()-Z" "timeBodyaccelerometerJerk-mean()-X" "timeBodyaccelerometerJerk-mean()-Y" "timeBodyaccelerometerJerk-mean()-Z" "timeBodyaccelerometerJerk-std()-X" "timeBodyaccelerometerJerk-std()-Y" "timeBodyaccelerometerJerk-std()-Z" "timeBodygyroscope-mean()-X" "timeBodygyroscope-mean()-Y" "timeBodygyroscope-mean()-Z" "timeBodygyroscope-std()-X" "timeBodygyroscope-std()-Y" "timeBodygyroscope-std()-Z" "timeBodygyroscopeJerk-mean()-X" "timeBodygyroscopeJerk-mean()-Y" "timeBodygyroscopeJerk-mean()-Z" "timeBodygyroscopeJerk-std()-X" "timeBodygyroscopeJerk-std()-Y" "timeBodygyroscopeJerk-std()-Z" "timeBodyaccelerometermagnitude-mean()" "timeBodyaccelerometermagnitude-std()" "timeGravityaccelerometermagnitude-mean()" "timeGravityaccelerometermagnitude-std()" "timeBodyaccelerometerJerkmagnitude-mean()" "timeBodyaccelerometerJerkmagnitude-std()" "timeBodygyroscopemagnitude-mean()" "timeBodygyroscopemagnitude-std()" "timeBodygyroscopeJerkmagnitude-mean()" "timeBodygyroscopeJerkmagnitude-std()" "frequencyBodyaccelerometer-mean()-X" "frequencyBodyaccelerometer-mean()-Y" "frequencyBodyaccelerometer-mean()-Z" "frequencyBodyaccelerometer-std()-X" "frequencyBodyaccelerometer-std()-Y" "frequencyBodyaccelerometer-std()-Z" "frequencyBodyaccelerometer-meanFreq()-X" "frequencyBodyaccelerometer-meanFreq()-Y" "frequencyBodyaccelerometer-meanFreq()-Z" "frequencyBodyaccelerometerJerk-mean()-X" "frequencyBodyaccelerometerJerk-mean()-Y" "frequencyBodyaccelerometerJerk-mean()-Z" "frequencyBodyaccelerometerJerk-std()-X" "frequencyBodyaccelerometerJerk-std()-Y" "frequencyBodyaccelerometerJerk-std()-Z" "frequencyBodyaccelerometerJerk-meanFreq()-X" "frequencyBodyaccelerometerJerk-meanFreq()-Y" "frequencyBodyaccelerometerJerk-meanFreq()-Z" "frequencyBodygyroscope-mean()-X" "frequencyBodygyroscope-mean()-Y" "frequencyBodygyroscope-mean()-Z" "frequencyBodygyroscope-std()-X" "frequencyBodygyroscope-std()-Y" "frequencyBodygyroscope-std()-Z" "frequencyBodygyroscope-meanFreq()-X" "frequencyBodygyroscope-meanFreq()-Y" "frequencyBodygyroscope-meanFreq()-Z" "frequencyBodyaccelerometermagnitude-mean()" "frequencyBodyaccelerometermagnitude-std()" "frequencyBodyaccelerometermagnitude-meanFreq()" "frequencybodyaccelerometerJerkmagnitude-mean()" "frequencybodyaccelerometerJerkmagnitude-std()" "frequencybodyaccelerometerJerkmagnitude-meanFreq()" "frequencybodygyroscopemagnitude-mean()" "frequencybodygyroscopemagnitude-std()" "frequencybodygyroscopemagnitude-meanFreq()" "frequencybodygyroscopeJerkmagnitude-mean()" "frequencybodygyroscopeJerkmagnitude-std()" "frequencybodygyroscopeJerkmagnitude-meanFreq()"
23 "WALKING_UPSTAIRS" 0.249995171031373 -0.0323844029237255 -0.126890616782353 -0.243887818513725 0.0448435785868627 0.10080118935098 0.843438810196078 -0.214481808235294 -0.35593445 -0.933344481568627 -0.910474557058824 -0.902065910392157 0.0723649984647059 0.039986286827451 0.0159234167843137 -0.365398622764706 -0.328225031 -0.408094020392157 0.0957940245941176 -0.111564389137255 -0.0325557522333333 -0.550664576666667 -0.293681861176471 -0.0317301153392157 -0.109913094117647 -0.0523943787039216 -0.0924998531372549 -0.548318881568627 -0.493514122352941 -0.543765425882353 -0.0117536873784314 -0.271893714117647 -0.0117536873784314 -0.271893714117647 -0.311143885098039 -0.362708849411765 -0.156527148792745 -0.366732989313725 -0.504367150588235 -0.551275188627451 -0.272605689568627 -0.0769773944803922 -0.070577489272549 -0.234309548019608 0.0380597405498039 0.104508755759412 -0.416950400284314 -0.188068413803922 -0.20350714824902 -0.365642513176471 -0.326236287627451 -0.346605238039216 -0.424877553333333 -0.380894442941176 -0.46895638372549 -0.278707884980392 -0.357319836562745 -0.443171315294118 -0.430239229235294 -0.290447408901961 -0.163001294113725 -0.590430783921569 -0.301619977058824 -0.0822521122215686 -0.0887030529117647 -0.136461407760784 -0.413452415980392 -0.231382662235294 -0.410047643333333 -0.0111619282254902 -0.302968064764706 -0.454324844901961 0.148281880568627 -0.380388292223529 -0.470491576431373 0.079223297227451 -0.51871565 -0.632659461568627 0.233770059509804
24 "WALKING_UPSTAIRS" 0.276462318813559 -0.0103651920254237 -0.0983413186271186 -0.985279001355932 -0.916174315423729 -0.933381366101695 0.769289842983051 0.137685794389831 0.0591406357230509 -0.98116338779661 -0.947501472033898 -0.943482213559322 0.076366029661017 0.00564738584271186 0.00331186957542373 -0.985959090508475 -0.973275401864407 -0.980754313220339 -0.0439010091254237 -0.0754869332491525 0.0899412939152542 -0.973457337118644 -0.947687185423729 -0.938626552033898 -0.0947032646440678 -0.0411776587998305 -0.0601149421762712 -0.985745138644068 -0.98651788559322 -0.983570472711864 -0.948348235254237 -0.923097937288136 -0.948348235254237 -0.923097937288136 -0.982681911016949 -0.977157557288136 -0.929022073728814 -0.918077452711864 -0.988719324237288 -0.982972282711864 -0.984838896271186 -0.938152358813559 -0.954358516610169 -0.98568598559322 -0.91136199 -0.928389571694915 -0.026657461440678 -0.00477446360847458 0.101094553237288 -0.986013732711864 -0.973095185254237 -0.978193009491525 -0.987173137966102 -0.975522490677966 -0.981877065254237 0.21890853481017 -0.0556116593220339 -0.0464892634491525 -0.971777130508475 -0.956999274745763 -0.941937431864407 -0.974248305423729 -0.943283308644068 -0.943391390169491 -0.00345776987881356 -0.116659027098305 0.00227660223559322 -0.944087859322034 -0.92557834338983 0.0705747992372881 -0.977872172372881 -0.975228474745763 0.236826024237288 -0.940094936949153 -0.918811668813559 -0.0923854781525424 -0.984786199322034 -0.981680115423729 0.0885041162220339
25 "WALKING_UPSTAIRS" 0.277995411384615 -0.0269863524264615 -0.126210440292308 -0.459775646153846 -0.223086808769231 -0.296523975076923 0.927693239538462 -0.217641282461538 0.108230986684615 -0.950878450307692 -0.931758272769231 -0.882722399076923 0.0740041435707692 0.00925514041553846 -0.0116906813498462 -0.663642746307692 -0.627131235692308 -0.812458372307692 0.0556121923307692 -0.109437658104615 0.0996227385527692 -0.489011794784615 -0.433673383846154 -0.564195608923077 -0.126481161061538 -0.0281452998369231 -0.0540452217153846 -0.693854902307692 -0.839699143076923 -0.746268282923077 -0.305772199076923 -0.480006649846154 -0.305772199076923 -0.480006649846154 -0.679160843538462 -0.674513059846154 -0.3186346998 -0.387754116158462 -0.777106026615385 -0.824883302769231 -0.521649838769231 -0.380150805384615 -0.542931828 -0.437975786923077 -0.199988428584615 -0.237296741292308 -0.593367433030769 -0.379518455061538 -0.463511984138462 -0.668208156461538 -0.640849424923077 -0.793266971230769 -0.690213625846154 -0.638086010153846 -0.830526636615385 -0.410294109653846 -0.601971415384615 -0.612389227538462 -0.476144998846154 -0.618579913384615 -0.575169715692308 -0.500119831476923 -0.349362687538462 -0.601112612153846 -0.380037333615385 -0.549103238769231 -0.254971244461538 -0.527907561538462 -0.536120293230769 -0.273261579076923 -0.654795110615385 -0.703433692615385 0.0278971843696923 -0.567153469846154 -0.386612992876923 -0.414531992523077 -0.822403906 -0.841061012153846 -0.0511617273270769
26 "WALKING_UPSTAIRS" 0.272691394545455 -0.0281633797398182 -0.121943461236364 -0.169006952418182 -0.0491726302763636 -0.404596936545455 0.942095257090909 -0.246169656181818 -0.00199310572363636 -0.962011392181818 -0.937858157818182 -0.929636797636364 0.0755645318545455 0.00209171684890909 -0.0117089275472727 -0.290879965872727 -0.399771473818182 -0.677995585454545 -0.0247950825654545 -0.0657601804418182 0.0721458973490909 -0.550274396 -0.603097110545455 -0.3090880546 -0.0975590199454545 -0.0386244096705455 -0.0595558392545455 -0.515829417272727 -0.725210290909091 -0.556390218 -0.142874499381818 -0.1507071068 -0.142874499381818 -0.1507071068 -0.404463896363636 -0.334531344727273 -0.344427047636364 -0.514032410181818 -0.648099850181818 -0.661829656545455 -0.242820756127273 -0.185528313272727 -0.499502759272727 -0.142843838381818 -0.0439473073581818 -0.400902256363636 -0.384393859890909 -0.231358959054545 -0.189088586758182 -0.304540556345455 -0.419344696 -0.639741264909091 -0.342075432 -0.420055781272727 -0.715726893818182 -0.222513914852727 -0.477676635818182 -0.378521914981818 -0.427686570727273 -0.617112539636364 -0.342703926363636 -0.590812298 -0.598236639818182 -0.362052183090909 -0.0693017133890909 -0.0956417028527273 -0.216500720145455 -0.167566383372727 -0.274226227272727 -0.0172240385858182 -0.294970470909091 -0.393715352181818 0.0571545019854545 -0.556084778181818 -0.569632 -0.0255131300387273 -0.673580662727273 -0.669846294545455 -0.0512559511836364
27 "WALKING_UPSTAIRS" 0.265770253921569 -0.0200953324078431 -0.123530438196078 -0.295439547254902 -0.0950104077 -0.23070787672549 0.868000278627451 -0.229278659607843 -0.294642640196078 -0.956433874705882 -0.947713378627451 -0.926675381176471 0.0734763532039216 -0.0140229374470588 0.0067467910745098 -0.468066189411765 -0.426833499411765 -0.633722935098039 -0.0940344886803922 0.00212499391686275 0.140129855776471 -0.562461004705882 -0.587966800588235 -0.169960785215686 -0.0937518711117647 -0.0509235220237255 -0.0629013722509804 -0.695774947647059 -0.711148438235294 -0.676876469411765 -0.160589355980392 -0.37994878627451 -0.160589355980392 -0.37994878627451 -0.479067422156863 -0.464610567058824 -0.286145719598039 -0.501775426447059 -0.699895090784314 -0.724671165490196 -0.417607401176471 -0.249688517843137 -0.418886395098039 -0.253504065686275 -0.0794059822941176 -0.197338870980392 -0.465425792352941 -0.18135640627451 -0.261550401 -0.50311385627451 -0.44246561254902 -0.608544241568627 -0.47892337254902 -0.450116431176471 -0.657139420784314 -0.361648357411765 -0.372671804901961 -0.454277803078431 -0.544369229411765 -0.594092579607843 -0.400528455490196 -0.574254281745098 -0.587869474313725 -0.183508696647059 -0.238720731606078 -0.125411020767647 -0.430102512941176 -0.393928937058824 -0.468707734509804 -0.0126842499664706 -0.460770277843137 -0.473011558823529 0.116287371670588 -0.607667730196078 -0.523335975411765 -0.128116124333333 -0.71917980372549 -0.751714312941177 0.184859987184314
28 "WALKING_UPSTAIRS" 0.262005841764706 -0.0279443943478431 -0.121514025692157 -0.242062430294118 -0.146753877035294 -0.28598691372549 0.854508231764706 -0.333223996666667 -0.265207858431373 -0.944697800196078 -0.927641087843137 -0.900514013333333 0.0706831871117647 0.0222985408245098 0.00749081657058823 -0.312671655921569 -0.331602407372549 -0.637488941176471 -0.129362970764706 0.0212250958019608 0.103720987705882 -0.518818227843137 -0.479319521372549 -0.189306812833333 -0.080568055454902 -0.0492552129156863 -0.0752610437019608 -0.494282913529412 -0.690571101960784 -0.603568264117647 -0.186240503960784 -0.211928666470588 -0.186240503960784 -0.211928666470588 -0.388086248235294 -0.325362338235294 -0.263415282690196 -0.476923344705882 -0.620279797647059 -0.670132120784314 -0.266101343372549 -0.190589069119608 -0.401732939215686 -0.233726643921569 -0.178554981115686 -0.281685159607843 -0.378981881019608 -0.0852282260803922 -0.192657392490196 -0.318866730039216 -0.358009373333333 -0.587813565294118 -0.37027368 -0.349026567647059 -0.68790763372549 -0.232074537770588 -0.362750971627451 -0.30720151845098 -0.403636283921569 -0.522066500784314 -0.318210999529412 -0.556383410588235 -0.459989315686274 -0.22624337505098 -0.115729101443137 -0.251074231431373 -0.303254516480392 -0.213519364760784 -0.334626168823529 0.0202047636666667 -0.294433415745098 -0.374495907647059 0.172325927735294 -0.534835409607843 -0.528187016862745 -0.0526395586039216 -0.662505819411765 -0.70485275745098 0.0991311624941176
29 "WALKING_UPSTAIRS" 0.265423066877551 -0.0299465312326531 -0.118000587840816 -0.0867715569693878 -0.122128287642857 0.0995443502346939 0.929258953877551 -0.227120125306122 0.0443786011771429 -0.954189013061225 -0.923007798367347 -0.858849467142857 0.106345193353878 -0.000689019191836735 -0.0290713871612245 -0.182365815065306 -0.388624195510204 -0.678763766530612 0.0931989463020408 -0.152328112210204 0.0854318123467347 -0.323904731622449 0.0461103045102041 -0.37481514122449 -0.130429072653061 -0.0511035119816327 -0.0680938780306122 -0.474932606326531 -0.73422519244898 -0.558417024081633 0.00834360271428571 -0.0414696051693878 0.00834360271428571 -0.0414696051693878 -0.344324833061224 -0.254485176020408 0.0439627677608163 -0.0800476153673469 -0.617340803061225 -0.712846318367347 -0.109793480008163 -0.196011503540816 -0.320487882857143 -0.0790625306306122 -0.141258066657755 0.203057836877551 -0.43825767622449 -0.131972012708163 -0.512761405673469 -0.225067771046939 -0.408886605510204 -0.646198587755102 -0.211385397877551 -0.408648946938776 -0.710116591836735 -0.379789331795918 -0.444248720204082 -0.514054756122449 -0.260519290404082 -0.39404534122449 -0.34170013244898 -0.350338205020408 0.234346783653061 -0.444153056530612 -0.291046726669388 -0.666814815306122 -0.201814800918367 -0.108306402963265 -0.155993755897959 -0.145077640897959 -0.239108046693878 -0.280583556530612 -0.00164314465612245 -0.357213897032653 -0.074331469755102 -0.399892274714286 -0.697454553061225 -0.756464186122449 0.0535852933469388
30 "WALKING_UPSTAIRS" 0.271415642261538 -0.0253311698786154 -0.124697493775385 -0.350504475230769 -0.127311157607692 0.0249468034966154 0.93182983 -0.226647292153846 -0.0221401100714154 -0.954033624307692 -0.914933936 -0.862402791230769 0.0579840372876923 -0.00358719228769231 0.0161506198923077 -0.535420203384615 -0.587214542923077 -0.761942025384615 -0.00355974576923077 -0.0779606464676923 0.0814699303289231 -0.493837520761538 -0.0840481513184615 -0.211573579892308 -0.108414261326154 -0.0141113353615385 -0.0364157841384615 -0.742749529538462 -0.743336958461538 -0.665150619230769 -0.137627857227385 -0.327410815861538 -0.137627857227385 -0.327410815861538 -0.596600099538461 -0.561837706461538 -0.113608367276923 -0.169293534323077 -0.718780256769231 -0.774439096769231 -0.420402828153846 -0.297813768569231 -0.36751984 -0.326260358153846 -0.104299180318462 0.121447414920923 -0.590261485846154 -0.333821697015385 -0.512248393061538 -0.55067842 -0.592919440769231 -0.737803881230769 -0.561565206615385 -0.610826602 -0.78475388 -0.4436963292 -0.536743839846154 -0.626167597384615 -0.488039003123077 -0.366058433230769 -0.318937001538462 -0.503484236964615 0.0449545535584615 -0.253427074984615 -0.336954240521538 -0.642703957846154 -0.483683270815385 -0.400588353846154 -0.394508080769231 -0.312338030213846 -0.549784890615385 -0.580878133230769 -0.0484762641046154 -0.449150735076923 -0.151472278383077 -0.456638670923077 -0.773974451846154 -0.791349425076923 -0.0714398678692308
1 "WALKING_DOWNSTAIRS" 0.284722928979592 -0.012581439494898 -0.105883344321429 -0.479981537662541 -0.49126165427551 -0.595017410479592 0.933885397857143 -0.139065500142857 -0.0946205167561224 -0.969228795 -0.954163861020408 -0.930095216122449 0.0643016265510204 0.0210711788857041 -0.00732848877622449 -0.501223919558163 -0.541402708891837 -0.666763330755102 -0.0324268663229592 -0.0853040205306122 0.0895653262056123 -0.716553470142857 -0.552761048693878 -0.551928799672449 -0.0867722776503061 -0.0413508159032653 -0.0409881606897959 -0.737637346632653 -0.615894695602041 -0.630404937060204 -0.470960854702857 -0.467943039890816 -0.470960854702857 -0.467943039890816 -0.539017796011224 -0.505443131588776 -0.52153329555102 -0.595110040153061 -0.644354179938776 -0.648777522765306 -0.475575386281633 -0.480593299653469 -0.599300902173469 -0.483006179308163 -0.53036245865 -0.626783943061225 -0.159060333587755 0.0631369805381633 0.181182435935918 -0.508945801561224 -0.554840558518367 -0.637097713061225 -0.538667292707857 -0.558751977091837 -0.695017176836735 -0.0187861500306122 -0.163142854437755 0.00683232198877551 -0.663553904457143 -0.519417123173469 -0.506457538496939 -0.73550619294898 -0.579293744940816 -0.609411819285714 -0.0645331117418367 -0.0694885893408163 -0.0340639489163265 -0.435956018766327 -0.571350426455102 0.101400034242143 -0.479527057941837 -0.543845598832653 0.185131780144898 -0.580735625117347 -0.681071589040816 0.134607316336735 -0.636879684384694 -0.691168205755102 0.199941219488673
2 "WALKING_DOWNSTAIRS" 0.283358960638298 -0.016052593287234 -0.110098585489362 -0.257362790234043 0.0887146321042553 -0.277130061276596 0.935768794468085 -0.275743272765957 -0.0677446734255319 -0.971163839787234 -0.966472108297872 -0.939306361276596 0.0838135600787234 0.0256309492319149 0.0188501057361702 -0.113038482068085 0.0428072126531915 -0.494186010638298 -0.059131509047234 -0.0548503381191489 0.0802128899340425 -0.46810132893617 -0.0829775743946809 -0.312942916021277 -0.0879778444085106 -0.0333498834680851 -0.0567017234851064 -0.254144505425532 -0.307598431787234 -0.392210728723404 -0.134316804978723 -0.18861815693617 -0.134316804978723 -0.18861815693617 -0.14949503393617 -0.068171650787234 -0.156523949431915 -0.197010546893617 -0.311674385319149 -0.327446420489362 -0.188563853404255 0.0819074662702128 -0.337844606170213 -0.288153524582979 0.022302126363617 -0.301728520212766 -0.242175952851064 0.108120745610638 0.0732540825446809 -0.156563355234043 -0.0505474067617021 -0.461068080638298 -0.147009077021277 0.0740860962531915 -0.525353132765957 -0.203717020044681 -0.391885847659574 -0.187909421042553 -0.343176639489362 -0.111433411604255 -0.222148530425532 -0.508825687446809 -0.0737121541085106 -0.409072146808511 -0.0181602310382979 -0.0464861322680851 -0.0256714065319149 -0.100784028361702 -0.369441185680851 0.177222061914894 -0.0540805802851064 -0.0924629438702128 0.0726502833906383 -0.197436288404255 -0.338885475106383 0.263354336148936 -0.318163716489362 -0.388444024468085 0.180368238457234
3 "WALKING_DOWNSTAIRS" 0.287123926428571 -0.0190947059154082 -0.111141325658163 -0.123625349462551 -0.129889264809184 -0.37946654230102 0.915946533979592 -0.244556871153061 -0.136900231244898 -0.955252347346939 -0.942795971326531 -0.913369103877551 0.0733489917683673 0.00886686283071429 0.00628722205346939 -0.22553702855102 -0.281611830989796 -0.631898470204082 -0.0816346465083673 -0.0433988633408163 0.100359979212959 -0.405406448752041 -0.564259426326531 -0.462511339441837 -0.093866513044898 -0.0332030470667347 -0.0399636649481633 -0.465371147602041 -0.691368936122449 -0.519474512989796 -0.119627307777449 -0.127896510409184 -0.119627307777449 -0.127896510409184 -0.322492488045918 -0.266154709923469 -0.309556813260714 -0.379446329836735 -0.590810069285714 -0.643489493163265 -0.165711926644898 -0.148759819297959 -0.454287774255102 -0.110607063973469 -0.177350863444898 -0.389028732063265 -0.343489255873469 -0.023491587877551 -0.123028948430204 -0.261700485903061 -0.309379450193878 -0.598689307755102 -0.259675673802041 -0.301571320724867 -0.664095647959184 -0.279790302479592 -0.36958777744898 -0.33468899544898 -0.307966847035714 -0.56615810877551 -0.399179224977551 -0.440054816733673 -0.567230111122449 -0.537901414755102 -0.202649115782653 -0.152225301655102 -0.0523593735642857 -0.111779751991837 -0.275509079855102 -0.0316816539071429 -0.234857273594898 -0.314883497969388 0.0320995986935714 -0.445966635808163 -0.445218517285714 -0.0760443283210082 -0.634947231122449 -0.681520464897959 0.0822530409530612
4 "WALKING_DOWNSTAIRS" 0.275659356222222 -0.01741529764 -0.10847504252 -0.936349572888889 -0.882654489111111 -0.900132929333333 -0.00344579133333334 0.662456940708889 0.352363715844444 -0.980102778 -0.975515084 -0.951013779555556 0.0792642416222222 0.00354584978222222 -0.0153600418069 -0.935595212444444 -0.901065473555556 -0.947698214222222 -0.02496330584 -0.0718636640222222 0.130896834866667 -0.941493536888889 -0.941926623333333 -0.920866226444444 -0.1011621458 -0.0387986307533333 -0.0738627283333333 -0.93610934 -0.963452511111111 -0.949466548222222 -0.907967802222222 -0.903747746 -0.907967802222222 -0.903747746 -0.930747223111111 -0.918202936666667 -0.911213938444444 -0.919233343555556 -0.956926702666667 -0.952999363333333 -0.935902992222222 -0.88784233 -0.913779035555556 -0.936650207777778 -0.886836053111111 -0.900229261333333 -0.088363958 0.219465579397778 0.210651918504444 -0.936921809111111 -0.910455694666667 -0.944516031111111 -0.940231792 -0.897886000817778 -0.949548920444444 0.15551875158 -0.0470717943088889 -0.0209876014533333 -0.926025962222222 -0.944449170666667 -0.917782116 -0.946538093111111 -0.941393526666667 -0.929306524666667 -0.04585815542 -0.0837768874866667 0.0860184378217778 -0.909364264444444 -0.915432759333333 0.179347340044444 -0.923964873333333 -0.911182528444444 0.203756298148889 -0.932416414444444 -0.924725227555556 -0.0474743350466667 -0.958105954666667 -0.950170510888889 0.124837657635556
5 "WALKING_DOWNSTAIRS" 0.285702715904255 -0.0126405807489362 -0.113157944957447 0.102845840867979 0.0629561600946808 -0.33534229186383 0.757200019574468 -0.0484177920861702 0.0545936698527351 -0.943217360106383 -0.928402269574468 -0.92720276 0.085632704812766 0.00786830635212766 0.00979408555425532 -0.0122596954690426 -0.0169624291478723 -0.465668796294681 -0.0657652352680851 -0.0646277426117021 0.0769820815425532 -0.324080198255319 -0.385392154113936 -0.26240987915 -0.105004850331915 -0.0451612339962766 -0.036921772287234 -0.29357060473617 -0.504205686223404 -0.182906795536915 0.100919770078723 0.0248524982978723 0.100919770078723 0.0248524982978723 -0.082355916843617 -0.0715411090755319 -0.160203943723404 -0.287894731676596 -0.382136370457447 -0.456719187046809 -0.00282424582340425 0.0480356584255319 -0.347987458148404 0.139616057206383 0.00267913696702128 -0.38394996197234 -0.382005122042553 0.0535529091169149 0.140286726305106 -0.0780165323080851 -0.0959555359478723 -0.428879874617021 -0.0324219566851064 0.00269120012489362 -0.500602596446808 -0.284301820968085 -0.399632230341489 -0.162288332024468 -0.151072749914894 -0.363539441462766 -0.110175653942234 -0.38128413171234 -0.405460874031915 -0.388820309702128 -0.00125762572340425 -0.055760266508617 0.118937705952128 0.0470138540351064 -0.152725493144681 0.0715257486840426 -0.036104917966383 -0.127628557308511 0.111268307192553 -0.317614067164894 -0.393873723307447 0.139411200702128 -0.452502781021277 -0.50290317412766 0.113807838039362
6 "WALKING_DOWNSTAIRS" 0.270662096166667 -0.0192753146253125 -0.1052733155625 -0.293556301770833 -0.300703527699063 -0.630827463239375 0.698980119645833 0.0450440458645833 0.177415986434792 -0.955593830520833 -0.957034062708333 -0.9377987865625 0.0949877737395833 0.00736847319583333 -0.013971634100625 -0.411052639675 -0.349224765964583 -0.66083924790625 -0.0636405801802083 -0.0762668347114583 0.0988923288646875 -0.590908671953125 -0.579458598645833 -0.537487246486458 -0.0597696903635417 -0.0561734862177083 -0.0489486323541667 -0.473946185707292 -0.59020325534375 -0.396934264582292 -0.314088061979167 -0.2860953940625 -0.314088061979167 -0.2860953940625 -0.440499331166667 -0.386191689583333 -0.471754412045208 -0.503762556194792 -0.535853941145833 -0.548891587454792 -0.3240588596875 -0.312510939651042 -0.6178691774375 -0.282825006458333 -0.33914269275 -0.671437643583333 -0.306063197510417 0.0738193949563542 0.1963287974125 -0.425360948509375 -0.4190965629125 -0.632961397041667 -0.450018949613625 -0.317559565052083 -0.687256442416667 -0.0397596443791667 -0.241093424684375 0.0139979360802083 -0.458235512773958 -0.553356079248958 -0.413327024684375 -0.635725963763542 -0.601079572041667 -0.62938162534375 -0.01766574200625 -0.0508517701239583 0.228001247010417 -0.2792427978125 -0.40219352521875 0.105350255665104 -0.368844243940625 -0.413210061276042 0.162213508078125 -0.4938707363875 -0.603959715535417 0.0916462363385417 -0.560068323953125 -0.565940668373229 0.142621866688021
